year,country,purpose,mode,duration,age,visits_thousands,nights_thousands,expenditure_millions,cluster_group
2012,USA,VFR,Air,15+ nights,45-54,2.745460433,131.309732,5.804545766,medium spenders
2012,USA,VFR,Air,15+ nights,65+,2.016236213,48.21621788,4.791677905,smaller spenders
2012,USA,Other,Air,8-14 nights,16-24,0.221156352,1.740331757,0.144440056,smaller spenders
2012,USA,Other,Air,8-14 nights,35-44,0.534271533,4.729847997,0.146671123,smaller spenders
2012,USA,Other,Air,8-14 nights,55-64,0.436971841,0.859658747,0.045520756,smaller spenders
2012,USA,Holiday,Air,1-3 nights,16-24,1.013910655,2.028650418,0.422661754,smaller spenders
2012,USA,Holiday,Air,1-3 nights,55-64,0.929637374,1.860034942,0.282944575,smaller spenders
2012,USA,Holiday,Air,4-7 nights,16-24,0.260258198,0.520729218,0.078712747,smaller spenders
2012,USA,Holiday,Air,4-7 nights,25-34,3.532772827,13.13781697,1.283008205,smaller spenders
2012,USA,Holiday,Air,4-7 nights,45-54,3.315348102,14.12353365,2.244809027,smaller spenders
2012,USA,Holiday,Air,4-7 nights,65+,3.415850195,22.35854008,3.412661059,medium spenders
2012,USA,Holiday,Air,8-14 nights,16-24,3.94707043,28.57857685,1.372383484,smaller spenders
2012,USA,Holiday,Air,8-14 nights,25-34,1.861650868,12.92413422,0.987917368,smaller spenders
2012,USA,Holiday,Air,8-14 nights,35-44,4.721804927,38.60911182,3.191147703,medium spenders
2012,USA,Holiday,Air,8-14 nights,45-54,5.959629428,42.02030621,7.291824108,medium spenders
2012,USA,Holiday,Air,8-14 nights,55-64,3.240353473,20.15398955,1.496279633,smaller spenders
2012,USA,Holiday,Air,8-14 nights,65+,9.926871247,95.15649368,9.550949811,medium spenders
2012,USA,Holiday,Air,15+ nights,16-24,0.31770779,2.22486383,0.061959141,smaller spenders
2012,USA,Holiday,Air,15+ nights,25-34,0.260258198,0.781093827,0.020629115,smaller spenders
2012,USA,Holiday,Air,15+ nights,35-44,1.912776036,18.49561948,1.046150987,smaller spenders
2012,USA,Holiday,Air,15+ nights,45-54,0.260258198,1.041458436,0.064038465,smaller spenders
2012,USA,Holiday,Air,15+ nights,55-64,1.490955542,29.66041545,1.425017136,smaller spenders
2012,USA,Holiday,Air,15+ nights,65+,0.988046483,5.836541019,0.184425632,smaller spenders
2012,USA,Holiday,Sea,4-7 nights,25-34,0.155331116,0.311378236,0.024706577,smaller spenders
2012,USA,Holiday,Sea,8-14 nights,16-24,0.788894791,3.95356505,0.124059048,smaller spenders
2012,USA,Holiday,Sea,15+ nights,25-34,2.132484332,17.09919371,0.428403535,smaller spenders
2012,USA,Holiday,Sea,15+ nights,45-54,0.788894791,3.95356505,0.167838897,smaller spenders
2012,USA,Business,Air,1-3 nights,25-34,0.679903324,1.359152191,0.417565287,smaller spenders
2012,USA,Business,Air,1-3 nights,35-44,1.028335951,1.72437089,0.540910131,smaller spenders
2012,USA,Business,Air,4-7 nights,25-34,2.42520467,10.61556781,1.0742418,smaller spenders
2012,USA,Business,Air,4-7 nights,35-44,2.349700473,8.498416149,1.743421013,smaller spenders
2012,USA,Business,Air,4-7 nights,45-54,0.251175558,0.50210934,0.084057619,smaller spenders
2012,USA,Business,Air,4-7 nights,55-64,3.093025956,21.33428859,4.10104696,medium spenders
2012,USA,Business,Air,8-14 nights,0-15,0.348432627,4.179179178,0.822909486,smaller spenders
2012,USA,Business,Air,8-14 nights,25-34,1.552017188,10.16755659,1.650557822,smaller spenders
2012,USA,Business,Air,8-14 nights,35-44,0.573713834,5.509204347,0.713500988,smaller spenders
2012,USA,Business,Air,8-14 nights,45-54,0.930316326,2.450198779,0.431562569,smaller spenders
2012,USA,Business,Air,15+ nights,25-34,0.664165241,10.16724029,0.053024066,smaller spenders
2012,USA,Business,Air,15+ nights,35-44,0.679903324,20.38728286,0.272682288,smaller spenders
2012,USA,Business,Air,15+ nights,45-54,0.324594857,3.893263603,1.6318443,smaller spenders
2012,USA,VFR,Air,1-3 nights,65+,0.351633001,0.348604675,0.019330218,smaller spenders
2012,USA,VFR,Air,4-7 nights,25-34,1.024068324,4.440165289,0.276476922,smaller spenders
2012,USA,VFR,Air,4-7 nights,45-54,2.177143014,8.121873632,1.276632196,smaller spenders
2012,USA,VFR,Air,4-7 nights,55-64,0.327576279,0.649510267,0.034394076,smaller spenders
2012,USA,VFR,Air,4-7 nights,65+,2.811999014,19.514471,4.679654901,medium spenders
2012,USA,VFR,Air,8-14 nights,0-15,0.351633001,4.531860771,0.062559613,smaller spenders
2012,USA,VFR,Air,8-14 nights,16-24,3.163632016,26.48445284,0.962064578,smaller spenders
2012,USA,VFR,Air,8-14 nights,25-34,0.403264018,2.398746211,0.103788953,smaller spenders
2012,USA,VFR,Air,8-14 nights,35-44,0.605115621,5.885663773,0.241329711,smaller spenders
2012,USA,VFR,Air,8-14 nights,45-54,0.327576279,2.922796201,0.103135321,smaller spenders
2012,USA,VFR,Air,8-14 nights,55-64,0.895962129,5.138439058,0.046860658,smaller spenders
2012,USA,VFR,Air,8-14 nights,65+,0.351633001,4.880465446,0.356730379,smaller spenders
2012,USA,VFR,Air,15+ nights,35-44,0.447050336,23.93281393,0.900359397,smaller spenders
2012,USA,VFR,Air,15+ nights,45-54,0.327576279,4.221816735,0.283226508,smaller spenders
2012,USA,VFR,Air,15+ nights,55-64,0.447050336,6.648003868,0.185433821,smaller spenders
2012,USA,VFR,Air,15+ nights,65+,3.310382396,30.34010866,1.387911221,smaller spenders
2012,USA,Study,Air,15+ nights,16-24,3.435654115,326.8878342,13.44574883,medium spenders
2012,USA,Other,Air,4-7 nights,35-44,3.484776587,21.24020502,0.052423816,smaller spenders
2012,USA,Holiday,Air,1-3 nights,16-24,4.167236112,12.56782624,2.11541677,medium spenders
2012,USA,Holiday,Air,1-3 nights,25-34,2.441806435,6.649778542,1.03308559,smaller spenders
2012,USA,Holiday,Air,1-3 nights,35-44,1.529908425,4.613998999,1.801234056,smaller spenders
2012,USA,Holiday,Air,1-3 nights,45-54,0.517121817,1.039713448,0.123754444,smaller spenders
2012,USA,Holiday,Air,1-3 nights,55-64,1.114935404,2.241663948,0.713013591,smaller spenders
2012,USA,Holiday,Air,1-3 nights,65+,0.485978413,0.490992135,0.00723234,smaller spenders
2012,USA,Holiday,Air,4-7 nights,0-15,1.418588057,3.929096713,0.348989589,smaller spenders
2012,USA,Holiday,Air,4-7 nights,16-24,0.389981477,1.576019289,0.123502985,smaller spenders
2012,USA,Holiday,Air,4-7 nights,25-34,1.825608408,6.18464197,0.888146903,smaller spenders
2012,USA,Holiday,Air,4-7 nights,35-44,0.779146578,5.065703115,0.81900164,smaller spenders
2012,USA,Holiday,Air,4-7 nights,45-54,1.896805252,6.15527529,1.068682233,smaller spenders
2012,USA,Holiday,Air,4-7 nights,55-64,4.899319557,18.4039155,2.225872213,medium spenders
2012,USA,Holiday,Air,4-7 nights,65+,5.195116383,19.44007242,4.626819487,medium spenders
2012,USA,Holiday,Air,8-14 nights,0-15,0.393897785,1.18794299,0.047886001,smaller spenders
2012,USA,Holiday,Air,8-14 nights,16-24,9.488845506,48.75011001,8.217721414,medium spenders
2012,USA,Holiday,Air,8-14 nights,25-34,2.803828985,13.39724535,1.696323218,smaller spenders
2012,USA,Holiday,Air,8-14 nights,35-44,1.114082149,6.816645305,0.385921145,smaller spenders
2012,USA,Holiday,Air,8-14 nights,45-54,5.483895799,31.61325889,2.957072592,medium spenders
2012,USA,Holiday,Air,8-14 nights,55-64,14.27918379,161.2610891,19.30393556,big spenders
2012,USA,Holiday,Air,8-14 nights,65+,2.643229544,19.41273972,2.493436632,smaller spenders
2012,USA,Holiday,Air,15+ nights,16-24,1.20485968,9.351055256,0.758995623,smaller spenders
2012,USA,Holiday,Air,15+ nights,25-34,1.646232001,20.7924877,5.347355964,smaller spenders
2012,USA,Holiday,Air,15+ nights,35-44,1.985753556,19.55166937,0.392788655,smaller spenders
2012,USA,Holiday,Air,15+ nights,55-64,1.486779572,16.14445387,1.240543662,smaller spenders
2012,USA,Holiday,Air,15+ nights,65+,2.505040858,32.37833423,2.860512208,smaller spenders
2012,USA,Holiday,Sea,8-14 nights,0-15,0.642382161,4.496675126,0.209265635,smaller spenders
2012,USA,Holiday,Sea,8-14 nights,35-44,0.108013192,0.518965016,0.037575996,smaller spenders
2012,USA,Holiday,Sea,8-14 nights,55-64,0.150233887,1.01054864,0.073566155,smaller spenders
2012,USA,Holiday,Sea,8-14 nights,65+,0.06483906,0.249222919,0.022466253,smaller spenders
2012,USA,Holiday,Sea,15+ nights,16-24,0.68968416,1.988212427,0.050180129,smaller spenders
2012,USA,Holiday,Sea,15+ nights,55-64,0.06483906,0.373834379,0.009924244,smaller spenders
2012,USA,Holiday,Tunnel,8-14 nights,55-64,1.647029166,6.330712023,0.980159646,smaller spenders
2012,USA,Business,Air,1-3 nights,25-34,1.144275207,2.387315,0.836310052,smaller spenders
2012,USA,Business,Air,1-3 nights,35-44,0.73070159,2.286707153,0.71106252,smaller spenders
2012,USA,Business,Air,1-3 nights,45-54,1.860134131,5.006818844,0.979224515,smaller spenders
2012,USA,Business,Air,4-7 nights,25-34,1.493634155,3.878422453,0.439184609,smaller spenders
2012,USA,Business,Air,4-7 nights,35-44,5.909319841,33.16437617,6.881326316,medium spenders
2012,USA,Business,Air,4-7 nights,45-54,1.10971083,5.485164448,2.485023951,smaller spenders
2012,USA,Business,Air,4-7 nights,55-64,2.988550425,18.21113709,5.04494209,medium spenders
2012,USA,Business,Air,8-14 nights,45-54,0.401752748,2.514544636,0.318841739,smaller spenders
2012,USA,Business,Air,8-14 nights,55-64,0.727908734,4.612170887,1.14594406,smaller spenders
2012,USA,Business,Air,8-14 nights,65+,1.632472403,11.26204625,1.391481997,smaller spenders
2012,USA,Business,Air,15+ nights,25-34,0.500647272,12.53407644,2.93952442,smaller spenders
2012,USA,Business,Air,15+ nights,45-54,0.674195602,11.25265854,1.044069321,smaller spenders
2012,USA,Business,Sea,15+ nights,35-44,0.642382161,1.927146482,0.383564442,smaller spenders
2012,USA,VFR,Air,1-3 nights,35-44,4.593268733,13.16746229,2.593851121,medium spenders
2012,USA,VFR,Air,4-7 nights,25-34,5.377490683,22.59312075,0.990757044,medium spenders
2012,USA,VFR,Air,4-7 nights,45-54,1.947191197,11.8236906,0.647480235,smaller spenders
2012,USA,VFR,Air,4-7 nights,55-64,0.398913165,1.609167051,0.048854828,smaller spenders
2012,USA,VFR,Air,8-14 nights,0-15,1.176479893,6.695941621,0.146838558,smaller spenders
2012,USA,VFR,Air,8-14 nights,16-24,0.592397202,5.376730625,0.016651,smaller spenders
2012,USA,VFR,Air,8-14 nights,25-34,4.119930739,25.87067153,1.278883149,smaller spenders
2012,USA,VFR,Air,8-14 nights,35-44,0.847188395,7.336228266,0.416495361,smaller spenders
2012,USA,VFR,Air,8-14 nights,45-54,1.470699496,18.60245065,0.732469825,smaller spenders
2012,USA,VFR,Air,8-14 nights,55-64,2.427896615,14.73738705,0.938892174,smaller spenders
2012,USA,VFR,Air,8-14 nights,65+,1.600909771,11.65133599,0.286033817,smaller spenders
2012,USA,VFR,Air,15+ nights,0-15,1.363687334,15.76382973,0.309313911,smaller spenders
2012,USA,VFR,Air,15+ nights,16-24,1.118028678,12.03592398,0.17432881,smaller spenders
2012,USA,VFR,Air,15+ nights,25-34,0.715409716,13.83086777,0.111617463,smaller spenders
2012,USA,VFR,Air,15+ nights,45-54,0.757540168,8.403517748,0.404309911,smaller spenders
2012,USA,VFR,Air,15+ nights,55-64,1.633330449,16.04201838,0.523429747,smaller spenders
2012,USA,VFR,Air,15+ nights,65+,2.063939915,21.76976583,1.015954981,smaller spenders
2012,USA,VFR,Sea,15+ nights,65+,0.060392072,0.966273153,0.012078414,smaller spenders
2012,USA,Study,Air,8-14 nights,16-24,0.34819927,2.815908757,0.076047239,smaller spenders
2012,USA,Study,Air,15+ nights,35-44,0.376400251,1.14148943,0.04231625,smaller spenders
2012,USA,Other,Air,1-3 nights,55-64,1.168770467,1.337496502,0.279219939,smaller spenders
2012,USA,Other,Air,8-14 nights,0-15,0.40168931,4.596779791,1.096050565,smaller spenders
2012,USA,Other,Air,15+ nights,0-15,0.40168931,5.05645777,0.086598175,smaller spenders
2012,USA,Holiday,Air,1-3 nights,16-24,1.268502282,3.748558989,0.269365094,smaller spenders
2012,USA,Holiday,Air,1-3 nights,35-44,2.473690317,7.310017655,0.403126062,smaller spenders
2012,USA,Holiday,Air,4-7 nights,16-24,5.678512259,29.68416022,3.937860756,medium spenders
2012,USA,Holiday,Air,4-7 nights,25-34,1.161325004,2.303369584,0.75966097,smaller spenders
2012,USA,Holiday,Air,4-7 nights,35-44,1.301958914,8.977329412,4.841432297,smaller spenders
2012,USA,Holiday,Air,4-7 nights,45-54,0.321159438,2.214473927,0.108799378,smaller spenders
2012,USA,Holiday,Air,4-7 nights,65+,0.469159875,1.848556358,0.161030652,smaller spenders
2012,USA,Holiday,Air,8-14 nights,25-34,4.258353481,36.46563248,5.641285034,medium spenders
2012,USA,Holiday,Air,8-14 nights,45-54,1.301958914,11.54228067,2.251619642,smaller spenders
2012,USA,Holiday,Air,8-14 nights,55-64,2.09662123,14.21946927,2.433239875,smaller spenders
2012,USA,Holiday,Air,8-14 nights,65+,0.700501456,3.38948173,0.71940962,smaller spenders
2012,USA,Holiday,Air,15+ nights,35-44,0.312541392,3.386507715,0.642778868,smaller spenders
2012,USA,Holiday,Air,15+ nights,55-64,0.365904478,2.1625732,0.053176349,smaller spenders
2012,USA,Holiday,Air,15+ nights,65+,0.95674284,7.231540258,0.7138098,smaller spenders
2012,USA,Holiday,Sea,4-7 nights,65+,0.077383009,0.372673875,0.017292798,smaller spenders
2012,USA,Business,Air,4-7 nights,25-34,1.003560177,0.998158768,0.133153967,smaller spenders
2012,USA,Business,Air,4-7 nights,35-44,1.318408776,7.096764715,1.389821603,smaller spenders
2012,USA,Business,Air,4-7 nights,45-54,0.826938716,3.76871516,0.533281087,smaller spenders
2012,USA,Business,Air,4-7 nights,65+,3.138200351,15.6065489,7.879225911,medium spenders
2012,USA,Business,Air,8-14 nights,25-34,1.121542787,2.848066693,0.239156595,smaller spenders
2012,USA,Business,Air,8-14 nights,35-44,3.138200351,31.2130978,4.119754303,medium spenders
2012,USA,Business,Air,8-14 nights,45-54,0.459407016,3.198540618,0.620297309,smaller spenders
2012,USA,Business,Air,8-14 nights,55-64,0.52089441,5.437945582,0.658824817,smaller spenders
2012,USA,Business,Air,15+ nights,25-34,0.717835251,31.12886526,1.295008835,smaller spenders
2012,USA,Business,Air,15+ nights,35-44,0.42387125,7.16702779,0.8223621,smaller spenders
2012,USA,VFR,Air,4-7 nights,16-24,0.261499183,1.06625375,0.539374472,smaller spenders
2012,USA,VFR,Air,4-7 nights,25-34,0.674899393,3.382574577,0.167940537,smaller spenders
2012,USA,VFR,Air,4-7 nights,35-44,0.261499183,1.599380625,0.048717694,smaller spenders
2012,USA,VFR,Air,4-7 nights,45-54,0.574942011,2.659653872,0.287023461,smaller spenders
2012,USA,VFR,Air,4-7 nights,55-64,0.661463891,4.719917694,0.184510497,smaller spenders
2012,USA,VFR,Air,4-7 nights,65+,2.580087366,15.78032366,0.250901362,smaller spenders
2012,USA,VFR,Air,8-14 nights,0-15,1.290043683,13.15026972,0.081873076,smaller spenders
2012,USA,VFR,Air,8-14 nights,25-34,1.283192334,7.028308653,0.414688876,smaller spenders
2012,USA,VFR,Air,8-14 nights,35-44,1.460249338,6.739820195,0.615681144,smaller spenders
2012,USA,VFR,Air,8-14 nights,45-54,0.817574337,5.098422673,0.574753837,smaller spenders
2012,USA,VFR,Air,8-14 nights,55-64,0.621461267,4.760984542,0.248215869,smaller spenders
2012,USA,VFR,Air,8-14 nights,65+,1.551542866,16.86436763,1.764139051,smaller spenders
2012,USA,VFR,Air,15+ nights,45-54,0.54987264,85.75980515,2.259917897,smaller spenders
2012,USA,VFR,Air,15+ nights,55-64,0.789146066,6.54997852,0.367605251,smaller spenders
2012,USA,VFR,Air,15+ nights,65+,1.257668033,14.45656716,0.672901242,smaller spenders
2012,USA,Study,Air,4-7 nights,16-24,0.245591383,1.473548298,0.484060616,smaller spenders
2012,USA,Study,Air,8-14 nights,25-34,0.295077423,4.131083927,0.74211972,smaller spenders
2012,USA,Other,Air,8-14 nights,16-24,0.288596961,1.129642319,0.043911261,smaller spenders
2012,USA,Other,Air,8-14 nights,25-34,0.611983389,5.389783898,0.612055246,smaller spenders
2012,USA,Other,Air,15+ nights,16-24,0.257087042,25.15761093,1.367035585,smaller spenders
2012,USA,Other,Air,15+ nights,65+,0.257087042,15.84929489,0.206453735,smaller spenders
2013,USA,Holiday,Air,1-3 nights,45-54,0.35678142,1.0660187,0.21069123,smaller spenders
2013,USA,Holiday,Air,4-7 nights,35-44,0.30176226,1.803256527,0.110806163,smaller spenders
2013,USA,Holiday,Air,8-14 nights,16-24,0.899941086,6.274129204,0.134884612,smaller spenders
2013,USA,Holiday,Air,8-14 nights,45-54,0.60822991,1.81731565,0.055070169,smaller spenders
2013,USA,Holiday,Air,8-14 nights,65+,0.878620893,4.710635157,0.247155878,smaller spenders
2013,USA,Business,Air,1-3 nights,35-44,3.22912003,6.375673269,1.976145682,smaller spenders
2013,USA,Business,Air,1-3 nights,45-54,3.663067521,10.64397483,6.675844726,medium spenders
2013,USA,Business,Air,1-3 nights,55-64,0.20738522,0.409467716,0.068165939,smaller spenders
2013,USA,Business,Air,4-7 nights,25-34,0.794156222,1.678652593,0.22405435,smaller spenders
2013,USA,Business,Air,4-7 nights,35-44,1.863058784,6.508999318,2.463863931,smaller spenders
2013,USA,Business,Air,4-7 nights,45-54,0.572500931,1.130363334,0.176311259,smaller spenders
2013,USA,Business,Air,4-7 nights,55-64,0.571799968,0.564489665,0.104830814,smaller spenders
2013,USA,Business,Air,8-14 nights,25-34,0.637518368,3.234817378,0.355279468,smaller spenders
2013,USA,Business,Air,8-14 nights,35-44,0.47198883,5.125500431,0.361039381,smaller spenders
2013,USA,Business,Air,8-14 nights,45-54,0.579464747,0.572056452,0.116078816,smaller spenders
2013,USA,Business,Air,15+ nights,25-34,0.661288145,0.652833761,0.021996209,smaller spenders
2013,USA,VFR,Air,1-3 nights,55-64,0.204705593,0.408220464,0.132683032,smaller spenders
2013,USA,VFR,Air,4-7 nights,35-44,0.204705593,1.428771623,0.208795778,smaller spenders
2013,USA,VFR,Air,4-7 nights,45-54,0.409411186,1.428771623,0.189547188,smaller spenders
2013,USA,VFR,Air,4-7 nights,55-64,0.204705593,1.224661392,0.334278956,smaller spenders
2013,USA,VFR,Air,8-14 nights,0-15,0.31073779,0.619668095,0.025761668,smaller spenders
2013,USA,VFR,Air,8-14 nights,16-24,0.207904118,1.658395634,0.044918735,smaller spenders
2013,USA,VFR,Air,8-14 nights,55-64,1.211788321,5.318102418,0.428973026,smaller spenders
2013,USA,VFR,Air,8-14 nights,65+,0.204705593,1.632881855,0.135562973,smaller spenders
2013,USA,VFR,Air,15+ nights,16-24,0.203034758,5.870883437,0.003060466,smaller spenders
2013,USA,VFR,Air,15+ nights,25-34,0.203034758,4.251329385,0.207091559,smaller spenders
2013,USA,VFR,Air,15+ nights,35-44,0.203034758,7.085548976,0.074471349,smaller spenders
2013,USA,VFR,Air,15+ nights,45-54,1.241012538,6.901485286,0.384899916,smaller spenders
2013,USA,VFR,Air,15+ nights,55-64,0.288146189,2.298465207,0.04180996,smaller spenders
2013,USA,VFR,Air,15+ nights,65+,0.40461674,13.08550598,0.674225468,smaller spenders
2013,USA,Other,Air,4-7 nights,35-44,0.207126884,0.81594286,0.133849484,smaller spenders
2013,USA,Holiday,Air,4-7 nights,16-24,1.550072383,5.843898078,0.948827853,smaller spenders
2013,USA,Holiday,Air,4-7 nights,25-34,2.95394936,18.43052314,3.026599015,smaller spenders
2013,USA,Holiday,Air,4-7 nights,35-44,1.06202762,4.152165728,0.370155588,smaller spenders
2013,USA,Holiday,Air,4-7 nights,45-54,3.418681602,16.74988341,4.414349393,medium spenders
2013,USA,Holiday,Air,4-7 nights,55-64,0.792794088,1.087250504,0.160672637,smaller spenders
2013,USA,Holiday,Air,4-7 nights,65+,4.242864162,14.02181193,0.509526026,smaller spenders
2013,USA,Holiday,Air,8-14 nights,16-24,0.485176906,4.84678363,0.01433262,smaller spenders
2013,USA,Holiday,Air,8-14 nights,25-34,6.325674806,56.61820842,10.51671734,medium spenders
2013,USA,Holiday,Air,8-14 nights,35-44,0.837844858,5.488760747,1.586515355,smaller spenders
2013,USA,Holiday,Air,8-14 nights,45-54,9.370157748,61.59215033,12.33565491,medium spenders
2013,USA,Holiday,Air,8-14 nights,55-64,7.869006567,47.13429055,5.905556963,medium spenders
2013,USA,Holiday,Air,8-14 nights,65+,1.447084277,11.71537092,0.645298406,smaller spenders
2013,USA,Holiday,Air,15+ nights,25-34,0.576850714,2.305031884,0.185766011,smaller spenders
2013,USA,Holiday,Air,15+ nights,35-44,1.012875216,7.311252245,0.428411896,smaller spenders
2013,USA,Holiday,Air,15+ nights,45-54,0.962428614,5.586815088,0.406209553,smaller spenders
